0.131418, 0.417229
0.172685, 0.492163
0.152337, 0.136617
0.17433, 0.189906
0.189185, 0.227769
0.134675, 0.18454
0.185339, 0.151896
0.212928, 0.183648
0.155545, 0.209401
0.158427, 0.164887
0.230536, 0.167332
0.135323, 0.630932
0.191205, 0.806522
0.228949, 0.93128
0.076752, 0.753689
0.219177, 0.681277
0.24267, 0.597856
0.150799, 0.724083
0.109178, 0.833473
0.178908, 0.884821
0.103928, 0.67259
0.187538, 0.619225
0.281738, 0.924437
0.245016, 0.643797
0.164118, 0.675389
0.290102, 0.594221
0.257029, 0.885795
0.117851, 0.779901
0.095797, 0.719122
0.159052, 0.838363
0.117935, 0.872482
0.166212, 0.77142
0.205557, 0.733063
0.074039, 0.797406
0.219419, 0.895259
0.20532, 0.852515
0.329957, 0.606344
0.133948, 0.808547
0.148617, 0.893883
0.293749, 0.62894
0.140217, 0.751965
0.195375, 0.759482
0.186802, 0.656634
0.182821, 0.705528
0.139284, 0.660057
0.249964, 0.914397
0.158615, 0.866702
0.131428, 0.701863
0.175632, 0.73842
0.242038, 0.855114
0.26752, 0.60634
